fromGeneId	fromSymbol	toGeneId	toSymbol	best	bestReverse	methodCount	totalMethodCount
HGNC:29091	ATG13	FB:FBgn0261108	Atg13	Yes	Yes	7	9
HGNC:19962	ATG14	FB:FBgn0039636	Atg14	Yes	Yes	9	9
HGNC:21498	ATG16L1	FB:FBgn0039705	Atg16	Yes	Yes	9	9
HGNC:25464	ATG16L2	FB:FBgn0039705	Atg16	Yes	No	5	9
HGNC:29028	ATG2A	FB:FBgn0044452	Atg2	Yes	Yes	9	9
HGNC:20187	ATG2B	FB:FBgn0044452	Atg2	Yes	Yes	9	9
HGNC:20962	ATG3	FB:FBgn0036813	Atg3	Yes	Yes	8	9
HGNC:16489	ATG4A	FB:FBgn0031298	Atg4a	Yes	Yes	9	9
HGNC:20790	ATG4B	FB:FBgn0031298	Atg4a	Yes	No	8	9
HGNC:16040	ATG4C	FB:FBgn0038325	Atg4b	Yes	Yes	8	9
HGNC:20789	ATG4D	FB:FBgn0038325	Atg4b	Yes	Yes	8	9
HGNC:589	ATG5	FB:FBgn0029943	Atg5	Yes	Yes	9	9
HGNC:16935	ATG7	FB:FBgn0034366	Atg7	Yes	Yes	9	9
HGNC:22408	ATG9A	FB:FBgn0034110	Atg9	Yes	Yes	9	9
HGNC:21899	ATG9B	FB:FBgn0034110	Atg9	Yes	No	7	9
HGNC:794	ATIC	FB:FBgn0039241	CG11089	Yes	Yes	9	9
HGNC:11231	ATL1	FB:FBgn0039213	atl	Yes	Yes	9	9
HGNC:24047	ATL2	FB:FBgn0039213	atl	Yes	No	8	9
HGNC:24526	ATL3	FB:FBgn0039213	atl	Yes	No	8	9
HGNC:795	ATM	FB:FBgn0045035	tefu	Yes	Yes	7	9
HGNC:29034	ATMIN	FB:FBgn0035407	Asciz	Yes	Yes	5	9
HGNC:3033	ATN1	FB:FBgn0010825	Gug	Yes	Yes	6	9
HGNC:797	ATOH1	FB:FBgn0003270	amos	Yes	Yes	4	9
HGNC:13907	ATOH7	FB:FBgn0003270	amos	Yes	No	3	9
HGNC:13907	ATOH7	FB:FBgn0010433	ato	Yes	Yes	3	9
HGNC:24126	ATOH8	FB:FBgn0002931	net	Yes	Yes	6	9
HGNC:798	ATOX1	FB:FBgn0052446	Atox1	Yes	Yes	8	9
HGNC:13542	ATP10A	FB:FBgn0032120	CG33298	Yes	Yes	9	9
HGNC:13543	ATP10B	FB:FBgn0032120	CG33298	Yes	No	8	9
HGNC:13549	ATP10D	FB:FBgn0032120	CG33298	Yes	Yes	9	9
HGNC:13552	ATP11A	FB:FBgn0030747	CG4301	Yes	Yes	8	9
HGNC:13552	ATP11A	FB:FBgn0030746	CG9981	Yes	Yes	8	9
HGNC:13553	ATP11B	FB:FBgn0030747	CG4301	Yes	Yes	8	9
HGNC:13553	ATP11B	FB:FBgn0030746	CG9981	Yes	Yes	8	9
HGNC:13554	ATP11C	FB:FBgn0030747	CG4301	Yes	Yes	8	9
HGNC:13554	ATP11C	FB:FBgn0030746	CG9981	Yes	Yes	8	9
HGNC:13816	ATP12A	FB:FBgn0002921	Atpα	Yes	No	3	9
HGNC:24215	ATP13A1	FB:FBgn0027582	CG6230	Yes	Yes	9	9
HGNC:30213	ATP13A2	FB:FBgn0052000	anne	Yes	No	3	9
HGNC:24113	ATP13A3	FB:FBgn0052000	anne	Yes	Yes	7	9
HGNC:25422	ATP13A4	FB:FBgn0052000	anne	Yes	No	5	9
HGNC:31789	ATP13A5	FB:FBgn0052000	anne	Yes	No	4	9
HGNC:799	ATP1A1	FB:FBgn0002921	Atpα	Yes	No	8	9
HGNC:800	ATP1A2	FB:FBgn0002921	Atpα	Yes	Yes	9	9
HGNC:801	ATP1A3	FB:FBgn0002921	Atpα	Yes	No	8	9
HGNC:14073	ATP1A4	FB:FBgn0002921	Atpα	Yes	No	5	9
HGNC:804	ATP1B1	FB:FBgn0015776	nrv1	Yes	Yes	7	9
HGNC:804	ATP1B1	FB:FBgn0015777	nrv2	Yes	Yes	7	9
HGNC:804	ATP1B1	FB:FBgn0032946	nrv3	Yes	Yes	7	9
HGNC:805	ATP1B2	FB:FBgn0015776	nrv1	Yes	Yes	7	9
HGNC:805	ATP1B2	FB:FBgn0015777	nrv2	Yes	Yes	7	9
HGNC:805	ATP1B2	FB:FBgn0032946	nrv3	Yes	Yes	7	9
HGNC:806	ATP1B3	FB:FBgn0015776	nrv1	Yes	Yes	7	9
HGNC:806	ATP1B3	FB:FBgn0015777	nrv2	Yes	Yes	7	9
HGNC:806	ATP1B3	FB:FBgn0032946	nrv3	Yes	Yes	7	9
HGNC:808	ATP1B4	FB:FBgn0015776	nrv1	Yes	Yes	7	9
HGNC:808	ATP1B4	FB:FBgn0015777	nrv2	Yes	Yes	7	9
HGNC:808	ATP1B4	FB:FBgn0032946	nrv3	Yes	Yes	7	9
HGNC:29452	ATP23	FB:FBgn0032644	CG5131	Yes	Yes	8	9
HGNC:811	ATP2A1	FB:FBgn0263006	SERCA	Yes	Yes	8	9
HGNC:812	ATP2A2	FB:FBgn0263006	SERCA	Yes	Yes	8	9
HGNC:813	ATP2A3	FB:FBgn0263006	SERCA	Yes	Yes	8	9
HGNC:814	ATP2B1	FB:FBgn0259214	PMCA	Yes	No	7	9
HGNC:815	ATP2B2	FB:FBgn0259214	PMCA	Yes	No	7	9
HGNC:816	ATP2B3	FB:FBgn0259214	PMCA	Yes	No	7	9
HGNC:817	ATP2B4	FB:FBgn0259214	PMCA	Yes	Yes	8	9
HGNC:13211	ATP2C1	FB:FBgn0052451	SPoCk	Yes	Yes	9	9
HGNC:29103	ATP2C2	FB:FBgn0052451	SPoCk	Yes	No	8	9
HGNC:819	ATP4A	FB:FBgn0002921	Atpα	Yes	No	3	9
HGNC:820	ATP4B	FB:FBgn0015776	nrv1	Yes	No	5	9
HGNC:820	ATP4B	FB:FBgn0015777	nrv2	Yes	No	5	9
HGNC:823	ATP5F1A	FB:FBgn0011211	blw	Yes	Yes	9	9
HGNC:830	ATP5F1B	FB:FBgn0010217	ATPsynβ	Yes	Yes	9	9
HGNC:833	ATP5F1C	FB:FBgn0020235	ATPsynγ	Yes	Yes	9	9
HGNC:837	ATP5F1D	FB:FBgn0028342	ATPsynδ	Yes	Yes	9	9
HGNC:838	ATP5F1E	FB:FBgn0051477	ATPsynεL	Yes	Yes	6	9
HGNC:838	ATP5F1E	FB:FBgn0014391	sun	Yes	Yes	6	9
HGNC:34026	ATP5F1EP2	FB:FBgn0051477	ATPsynεL	Yes	Yes	6	9
HGNC:34026	ATP5F1EP2	FB:FBgn0014391	sun	Yes	Yes	6	9
HGNC:871	ATP5IF1	FB:FBgn0040660	CG13551	Yes	Yes	8	9
HGNC:871	ATP5IF1	FB:FBgn0085452	CG34423	No	Yes	6	9
HGNC:841	ATP5MC1	FB:FBgn0039830	ATPsynC	Yes	Yes	7	9
HGNC:842	ATP5MC2	FB:FBgn0039830	ATPsynC	Yes	Yes	7	9
HGNC:843	ATP5MC3	FB:FBgn0039830	ATPsynC	Yes	Yes	7	9
HGNC:846	ATP5ME	FB:FBgn0038224	ATPsynE	Yes	Yes	6	9
HGNC:848	ATP5MF	FB:FBgn0035032	ATPsynF	Yes	Yes	8	9
HGNC:14247	ATP5MG	FB:FBgn0010612	ATPsynG	Yes	Yes	9	9
HGNC:14247	ATP5MG	FB:FBgn0031941	ATPsynGL	No	Yes	6	9
HGNC:13213	ATP5MGL	FB:FBgn0010612	ATPsynG	Yes	No	8	9
HGNC:13213	ATP5MGL	FB:FBgn0031941	ATPsynGL	No	Yes	6	9
HGNC:30889	ATP5MK	FB:FBgn0083167	Neb-cGP	Yes	Yes	4	9
HGNC:840	ATP5PB	FB:FBgn0019644	ATPsynB	Yes	Yes	9	9
HGNC:845	ATP5PD	FB:FBgn0016120	ATPsynD	Yes	Yes	9	9
HGNC:845	ATP5PD	FB:FBgn0285943	knon	No	Yes	4	9
HGNC:847	ATP5PF	FB:FBgn0016119	ATPsynCF6	Yes	Yes	9	9
HGNC:847	ATP5PF	FB:FBgn0035585	ATPsynCF6L	No	Yes	5	9
HGNC:850	ATP5PO	FB:FBgn0016691	ATPsynO	Yes	Yes	9	9
HGNC:868	ATP6AP1	FB:FBgn0262515	VhaAC45	Yes	Yes	6	9
HGNC:868	ATP6AP1	FB:FBgn0051030	VhaAC45RP	No	Yes	3	9
HGNC:28091	ATP6AP1L	FB:FBgn0262515	VhaAC45	Yes	No	3	9
HGNC:18305	ATP6AP2	FB:FBgn0037671	ATP6AP2	Yes	Yes	9	9
HGNC:865	ATP6V0A1	FB:FBgn0028671	Vha100-1	Yes	Yes	9	9
HGNC:865	ATP6V0A1	FB:FBgn0028670	Vha100-2	No	Yes	4	9
HGNC:865	ATP6V0A1	FB:FBgn0038613	Vha100-4	No	Yes	3	9
HGNC:865	ATP6V0A1	FB:FBgn0032373	Vha100-5	No	Yes	3	9
HGNC:18481	ATP6V0A2	FB:FBgn0028669	Vha100-3	Yes	Yes	4	9
HGNC:18481	ATP6V0A2	FB:FBgn0038613	Vha100-4	No	Yes	3	9
HGNC:18481	ATP6V0A2	FB:FBgn0032373	Vha100-5	No	Yes	3	9
HGNC:866	ATP6V0A4	FB:FBgn0028671	Vha100-1	Yes	No	7	9
HGNC:866	ATP6V0A4	FB:FBgn0028670	Vha100-2	No	Yes	4	9
HGNC:866	ATP6V0A4	FB:FBgn0038613	Vha100-4	No	Yes	3	9
HGNC:866	ATP6V0A4	FB:FBgn0032373	Vha100-5	No	Yes	3	9
HGNC:861	ATP6V0B	FB:FBgn0028662	VhaPPA1-1	Yes	Yes	9	9
HGNC:861	ATP6V0B	FB:FBgn0262514	VhaPPA1-2	No	Yes	4	9
HGNC:855	ATP6V0C	FB:FBgn0262736	Vha16-1	Yes	Yes	9	9
HGNC:855	ATP6V0C	FB:FBgn0028668	Vha16-2	No	Yes	5	9
HGNC:855	ATP6V0C	FB:FBgn0028667	Vha16-3	Yes	Yes	9	9
HGNC:855	ATP6V0C	FB:FBgn0262513	Vha16-4	No	Yes	4	9
HGNC:855	ATP6V0C	FB:FBgn0032294	Vha16-5	No	Yes	4	9
HGNC:13724	ATP6V0D1	FB:FBgn0285910	VhaAC39-1	Yes	Yes	9	9
HGNC:13724	ATP6V0D1	FB:FBgn0039058	VhaAC39-2	No	Yes	3	9
HGNC:18266	ATP6V0D2	FB:FBgn0285910	VhaAC39-1	Yes	No	4	9
HGNC:18266	ATP6V0D2	FB:FBgn0039058	VhaAC39-2	No	Yes	3	9
HGNC:863	ATP6V0E1	FB:FBgn0035521	VhaM9.7-a	Yes	No	7	9
HGNC:863	ATP6V0E1	FB:FBgn0028663	VhaM9.7-b	Yes	No	7	9
HGNC:863	ATP6V0E1	FB:FBgn0028664	VhaM9.7-c	Yes	No	7	9
HGNC:21723	ATP6V0E2	FB:FBgn0035521	VhaM9.7-a	Yes	Yes	9	9
HGNC:21723	ATP6V0E2	FB:FBgn0028663	VhaM9.7-b	No	Yes	8	9
HGNC:21723	ATP6V0E2	FB:FBgn0028664	VhaM9.7-c	No	Yes	8	9
HGNC:21723	ATP6V0E2	FB:FBgn0038458	VhaM9.7-d	No	Yes	3	9
HGNC:851	ATP6V1A	FB:FBgn0265262	Vha68-1	Yes	Yes	9	9
HGNC:851	ATP6V1A	FB:FBgn0263598	Vha68-2	Yes	Yes	9	9
HGNC:851	ATP6V1A	FB:FBgn0032464	Vha68-3	No	Yes	4	9
HGNC:853	ATP6V1B1	FB:FBgn0005671	Vha55	Yes	No	5	9
HGNC:854	ATP6V1B2	FB:FBgn0005671	Vha55	Yes	Yes	9	9
HGNC:13527	ATP6V1D	FB:FBgn0022097	Vha36-1	Yes	Yes	9	9
HGNC:13527	ATP6V1D	FB:FBgn0040377	Vha36-3	No	Yes	8	9
HGNC:857	ATP6V1E1	FB:FBgn0283535	Vha26	Yes	No	8	9
HGNC:18125	ATP6V1E2	FB:FBgn0283535	Vha26	Yes	Yes	9	9
HGNC:16832	ATP6V1F	FB:FBgn0262512	Vha14-1	Yes	Yes	8	9
HGNC:16832	ATP6V1F	FB:FBgn0037402	Vha14-2	No	Yes	3	9
HGNC:864	ATP6V1G1	FB:FBgn0283536	Vha13	Yes	No	7	9
HGNC:862	ATP6V1G2	FB:FBgn0283536	Vha13	Yes	Yes	8	9
HGNC:18265	ATP6V1G3	FB:FBgn0283536	Vha13	Yes	No	6	9
HGNC:18303	ATP6V1H	FB:FBgn0027779	VhaSFD	Yes	Yes	9	9
HGNC:869	ATP7A	FB:FBgn0030343	ATP7	Yes	No	8	9
HGNC:870	ATP7B	FB:FBgn0030343	ATP7	Yes	Yes	9	9
HGNC:13531	ATP8A1	FB:FBgn0259221	ATP8A	Yes	No	8	9
HGNC:13533	ATP8A2	FB:FBgn0259221	ATP8A	Yes	Yes	9	9
HGNC:3706	ATP8B1	FB:FBgn0037989	ATP8B	Yes	No	5	9
HGNC:13534	ATP8B2	FB:FBgn0037989	ATP8B	Yes	Yes	8	9
HGNC:13535	ATP8B3	FB:FBgn0037989	ATP8B	Yes	No	4	9
HGNC:13536	ATP8B4	FB:FBgn0037989	ATP8B	Yes	Yes	8	9
HGNC:13540	ATP9A	FB:FBgn0051729	CG31729	Yes	No	8	9
HGNC:13541	ATP9B	FB:FBgn0051729	CG31729	Yes	Yes	9	9
HGNC:18803	ATPAF1	FB:FBgn0022344	CG10340	Yes	Yes	6	9
HGNC:18802	ATPAF2	FB:FBgn0021856	l(2)k14505	Yes	Yes	9	9
HGNC:27029	ATPSCKMT	FB:FBgn0038871	CG3337	Yes	Yes	9	9
HGNC:882	ATR	FB:FBgn0004367	mei-41	Yes	Yes	8	9
HGNC:885	ATRN	FB:FBgn0039528	dsd	Yes	Yes	9	9
HGNC:29063	ATRNL1	FB:FBgn0039528	dsd	Yes	Yes	9	9
HGNC:886	ATRX	FB:FBgn0039338	XNP	Yes	Yes	6	9
HGNC:10548	ATXN1	FB:FBgn0029907	Atx-1	Yes	No	3	9
HGNC:10549	ATXN10	FB:FBgn0034266	CG4975	Yes	Yes	5	9
HGNC:33279	ATXN1L	FB:FBgn0029907	Atx-1	Yes	Yes	4	9
HGNC:10555	ATXN2	FB:FBgn0041188	Atx2	Yes	No	6	9
HGNC:31326	ATXN2L	FB:FBgn0041188	Atx2	Yes	Yes	7	9
HGNC:25416	ATXN7L3	FB:FBgn0036804	Sgf11	Yes	Yes	5	9
HGNC:890	AUH	FB:FBgn0033761	CG8778	Yes	Yes	8	9
HGNC:11393	AURKA	FB:FBgn0000147	aurA	Yes	Yes	9	9
HGNC:11390	AURKB	FB:FBgn0000147	aurA	Yes	No	7	9
HGNC:11391	AURKC	FB:FBgn0000147	aurA	Yes	No	7	9
HGNC:14262	AUTS2	FB:FBgn0260938	tay	Yes	Yes	2	9
HGNC:14188	AVIL	FB:FBgn0010225	Gel	Yes	No	6	9
HGNC:14188	AVIL	FB:FBgn0003187	qua	No	Yes	4	9
HGNC:28994	AVL9	FB:FBgn0030499	CG11178	Yes	Yes	9	9
HGNC:23252	AWAT1	FB:FBgn0033214	CG1941	Yes	No	6	9
HGNC:23252	AWAT1	FB:FBgn0033216	CG1946	Yes	No	6	9
HGNC:23252	AWAT1	FB:FBgn0033215	Dgat2	Yes	No	6	9
HGNC:23251	AWAT2	FB:FBgn0033214	CG1941	Yes	No	6	9
HGNC:23251	AWAT2	FB:FBgn0033216	CG1946	Yes	No	6	9
HGNC:23251	AWAT2	FB:FBgn0033215	Dgat2	Yes	No	6	9
HGNC:903	AXIN1	FB:FBgn0026597	Axn	Yes	Yes	8	9
HGNC:904	AXIN2	FB:FBgn0026597	Axn	Yes	Yes	8	9
HGNC:16432	AZIN1	FB:FBgn0013307	Odc1	Yes	No	7	9
HGNC:16432	AZIN1	FB:FBgn0013308	Odc2	Yes	Yes	7	9
HGNC:29957	AZIN2	FB:FBgn0013307	Odc1	Yes	No	7	9
HGNC:29957	AZIN2	FB:FBgn0013308	Odc2	Yes	Yes	7	9
HGNC:918	B3GALNT1	FB:FBgn0000221	brn	Yes	No	3	9
HGNC:918	B3GALNT1	FB:FBgn0050036	CG30036	Yes	No	3	9
HGNC:918	B3GALNT1	FB:FBgn0050037	CG30037	Yes	No	3	9
HGNC:918	B3GALNT1	FB:FBgn0031986	CG8673	Yes	No	3	9
HGNC:918	B3GALNT1	FB:FBgn0053145	GalT1	Yes	No	3	9
HGNC:916	B3GALT1	FB:FBgn0050036	CG30036	Yes	Yes	5	9
HGNC:916	B3GALT1	FB:FBgn0050037	CG30037	No	Yes	4	9
HGNC:916	B3GALT1	FB:FBgn0031988	CG8668	No	Yes	3	9
HGNC:916	B3GALT1	FB:FBgn0053145	GalT1	No	Yes	4	9
HGNC:917	B3GALT2	FB:FBgn0050037	CG30037	No	Yes	4	9
HGNC:917	B3GALT2	FB:FBgn0031988	CG8668	No	Yes	3	9
HGNC:917	B3GALT2	FB:FBgn0031986	CG8673	Yes	Yes	5	9
HGNC:917	B3GALT2	FB:FBgn0053145	GalT1	No	Yes	4	9
HGNC:920	B3GALT5	FB:FBgn0000221	brn	Yes	Yes	4	9
HGNC:920	B3GALT5	FB:FBgn0031988	CG8668	No	Yes	3	9
HGNC:920	B3GALT5	FB:FBgn0031986	CG8673	Yes	No	4	9
HGNC:17978	B3GALT6	FB:FBgn0033315	β3GalTII	Yes	Yes	9	9
HGNC:921	B3GAT1	FB:FBgn0066114	GlcAT-I	Yes	No	3	9
HGNC:922	B3GAT2	FB:FBgn0066114	GlcAT-I	Yes	No	3	9
HGNC:923	B3GAT3	FB:FBgn0066114	GlcAT-I	Yes	Yes	7	9
HGNC:20207	B3GLCT	FB:FBgn0031765	CG9109	Yes	Yes	9	9
HGNC:15629	B3GNT2	FB:FBgn0000221	brn	Yes	Yes	4	9
HGNC:13528	B3GNT3	FB:FBgn0000221	brn	Yes	No	3	9
HGNC:15683	B3GNT4	FB:FBgn0000221	brn	Yes	No	3	9
HGNC:15683	B3GNT4	FB:FBgn0050037	CG30037	Yes	No	3	9
HGNC:15684	B3GNT5	FB:FBgn0000221	brn	Yes	Yes	4	9
HGNC:15684	B3GNT5	FB:FBgn0035558	CG11357	No	Yes	3	9
HGNC:24141	B3GNT6	FB:FBgn0000221	brn	Yes	No	3	9
HGNC:18811	B3GNT7	FB:FBgn0000221	brn	Yes	No	3	9
HGNC:24139	B3GNT8	FB:FBgn0000221	brn	Yes	No	3	9
HGNC:28714	B3GNT9	FB:FBgn0000221	brn	Yes	No	3	9
HGNC:924	B4GALT1	FB:FBgn0027538	β4GalNAcTA	Yes	Yes	6	9
HGNC:925	B4GALT2	FB:FBgn0027538	β4GalNAcTA	Yes	Yes	6	9
HGNC:926	B4GALT3	FB:FBgn0027538	β4GalNAcTA	Yes	Yes	6	9
HGNC:927	B4GALT4	FB:FBgn0027538	β4GalNAcTA	Yes	Yes	6	9
HGNC:928	B4GALT5	FB:FBgn0027538	β4GalNAcTA	Yes	No	3	9
HGNC:928	B4GALT5	FB:FBgn0039625	β4GalNAcTB	Yes	Yes	3	9
HGNC:929	B4GALT6	FB:FBgn0039625	β4GalNAcTB	Yes	Yes	3	9
HGNC:930	B4GALT7	FB:FBgn0039258	β4GalT7	Yes	Yes	9	9
HGNC:15685	B4GAT1	FB:FBgn0041706	CG3253	Yes	Yes	5	9
HGNC:24123	B9D1	FB:FBgn0038342	B9d1	Yes	Yes	9	9
HGNC:28636	B9D2	FB:FBgn0261683	B9d2	Yes	Yes	9	9
HGNC:935	BACH1	FB:FBgn0030417	CG15725	Yes	Yes	2	9
HGNC:938	BAG2	FB:FBgn0036505	CG7945	Yes	Yes	7	9
HGNC:939	BAG3	FB:FBgn0086708	stv	Yes	No	4	9
HGNC:940	BAG4	FB:FBgn0086708	stv	Yes	Yes	5	9
HGNC:13919	BAG6	FB:FBgn0035793	CG7546	Yes	Yes	8	9
HGNC:29279	BAHCC1	FB:FBgn0051151	wge	Yes	Yes	7	9
HGNC:29153	BAHD1	FB:FBgn0052529	Hers	Yes	Yes	3	9
HGNC:947	BAIAP2	FB:FBgn0052082	IRSp53	Yes	Yes	6	9
HGNC:21649	BAIAP2L1	FB:FBgn0052082	IRSp53	Yes	Yes	6	9
HGNC:26203	BAIAP2L2	FB:FBgn0052082	IRSp53	Yes	No	4	9
HGNC:948	BAIAP3	FB:FBgn0266719	stac	No	Yes	3	9
HGNC:948	BAIAP3	FB:FBgn0035756	unc-13-4A	Yes	Yes	8	9
HGNC:17397	BANF1	FB:FBgn0031977	baf	Yes	Yes	6	9
HGNC:18233	BANK1	FB:FBgn0020299	stumps	Yes	No	4	9
HGNC:950	BAP1	FB:FBgn0262166	caly	Yes	Yes	8	9
HGNC:953	BARHL1	FB:FBgn0011758	B-H1	Yes	Yes	6	9
HGNC:954	BARHL2	FB:FBgn0011758	B-H1	Yes	Yes	6	9
HGNC:954	BARHL2	FB:FBgn0004854	B-H2	Yes	Yes	6	9
HGNC:960	BAZ1A	FB:FBgn0027620	Acf	Yes	Yes	8	9
HGNC:962	BAZ2A	FB:FBgn0033636	tou	Yes	Yes	5	9
HGNC:963	BAZ2B	FB:FBgn0033636	tou	Yes	Yes	5	9
HGNC:28093	BBIP1	FB:FBgn0260237	BBIP1	Yes	Yes	3	9
HGNC:17823	BBLN	FB:FBgn0026088	CG14818	Yes	Yes	3	9
HGNC:964	BBOX1	FB:FBgn0033830	CG10814	Yes	Yes	7	9
HGNC:964	BBOX1	FB:FBgn0014903	CG14630	Yes	Yes	7	9
HGNC:964	BBOX1	FB:FBgn0030575	CG5321	Yes	Yes	7	9
HGNC:966	BBS1	FB:FBgn0035741	BBS1	Yes	Yes	9	9
HGNC:969	BBS4	FB:FBgn0033578	BBS4	Yes	Yes	9	9
HGNC:970	BBS5	FB:FBgn0037280	BBS5	Yes	Yes	9	9
HGNC:30000	BBS9	FB:FBgn0034622	BBS9	Yes	Yes	9	9
HGNC:14422	BBX	FB:FBgn0024251	bbx	Yes	Yes	5	9
HGNC:24131	BCAP29	FB:FBgn0035165	CG13887	Yes	Yes	8	9
HGNC:16695	BCAP31	FB:FBgn0035165	CG13887	Yes	Yes	8	9
HGNC:971	BCAR1	FB:FBgn0035101	p130CAS	Yes	Yes	9	9
HGNC:973	BCAR3	FB:FBgn0031762	CG9098	Yes	Yes	9	9
HGNC:975	BCAS2	FB:FBgn0039558	BCAS2	Yes	Yes	9	9
HGNC:14347	BCAS3	FB:FBgn0266019	rudhira	Yes	Yes	9	9
HGNC:14367	BCAS4	FB:FBgn0036105	Blos4	Yes	No	4	9
HGNC:976	BCAT1	FB:FBgn0030482	Bcat	Yes	No	8	9
HGNC:977	BCAT2	FB:FBgn0030482	Bcat	Yes	Yes	9	9
HGNC:978	BCCIP	FB:FBgn0038183	CG9286	Yes	Yes	9	9
HGNC:27050	BCDIN3D	FB:FBgn0035537	CG11342	Yes	Yes	9	9
HGNC:983	BCHE	FB:FBgn0000024	Ace	Yes	Yes	6	9
HGNC:986	BCKDHA	FB:FBgn0037709	BckdhA	Yes	Yes	8	9
HGNC:987	BCKDHB	FB:FBgn0039993	BckdhB	Yes	Yes	9	9
HGNC:13221	BCL11A	FB:FBgn0029939	Cph	Yes	Yes	7	9
HGNC:13222	BCL11B	FB:FBgn0029939	Cph	Yes	Yes	7	9
HGNC:1004	BCL7A	FB:FBgn0026149	BCL7-like	Yes	No	6	9
HGNC:1005	BCL7B	FB:FBgn0026149	BCL7-like	Yes	Yes	8	9
HGNC:1006	BCL7C	FB:FBgn0026149	BCL7-like	Yes	Yes	8	9
HGNC:1008	BCL9	FB:FBgn0039907	lgs	Yes	Yes	2	9
HGNC:23688	BCL9L	FB:FBgn0039907	lgs	Yes	Yes	2	9
HGNC:13815	BCO1	FB:FBgn0002937	ninaB	Yes	Yes	7	9
HGNC:18503	BCO2	FB:FBgn0002937	ninaB	Yes	No	6	9
HGNC:20893	BCOR	FB:FBgn0036814	CG14073	Yes	No	4	9
HGNC:25657	BCORL1	FB:FBgn0036814	CG14073	Yes	Yes	5	9
HGNC:1014	BCR	FB:FBgn0025836	RhoGAP1A	Yes	Yes	7	9
HGNC:1020	BCS1L	FB:FBgn0032195	Bcs1	Yes	Yes	9	9
HGNC:1027	BDH1	FB:FBgn0033679	CG8888	Yes	Yes	5	9
HGNC:13652	BDP1	FB:FBgn0032512	Bdp1	Yes	Yes	4	9
HGNC:1034	BECN1	FB:FBgn0264325	Atg6	Yes	Yes	9	9
HGNC:38606	BECN2	FB:FBgn0264325	Atg6	Yes	No	8	9
HGNC:24163	BEGAIN	FB:FBgn0259224	CG42324	Yes	Yes	3	9
HGNC:12703	BEST1	FB:FBgn0040238	Best1	Yes	No	5	9
HGNC:12703	BEST1	FB:FBgn0035696	Best2	No	Yes	3	9
HGNC:12703	BEST1	FB:FBgn0036492	Best3	Yes	No	5	9
HGNC:17107	BEST2	FB:FBgn0040238	Best1	No	Yes	6	9
HGNC:17107	BEST2	FB:FBgn0035696	Best2	No	Yes	3	9
HGNC:17107	BEST2	FB:FBgn0036492	Best3	Yes	Yes	7	9
HGNC:17107	BEST2	FB:FBgn0036491	Best4	No	Yes	6	9
HGNC:17105	BEST3	FB:FBgn0040238	Best1	Yes	Yes	6	9
HGNC:17105	BEST3	FB:FBgn0035696	Best2	No	Yes	3	9
HGNC:17105	BEST3	FB:FBgn0036492	Best3	Yes	No	6	9
HGNC:17106	BEST4	FB:FBgn0040238	Best1	No	Yes	6	9
HGNC:17106	BEST4	FB:FBgn0035696	Best2	No	Yes	3	9
HGNC:17106	BEST4	FB:FBgn0036492	Best3	Yes	Yes	7	9
HGNC:17106	BEST4	FB:FBgn0036491	Best4	No	Yes	6	9
HGNC:14562	BET1	FB:FBgn0260857	Bet1	Yes	Yes	7	9
HGNC:22265	BHLHA15	FB:FBgn0023091	dimm	Yes	Yes	5	9
HGNC:11963	BHLHE22	FB:FBgn0032651	Oli	Yes	Yes	7	9
HGNC:16093	BHLHE23	FB:FBgn0032651	Oli	Yes	No	6	9
HGNC:1046	BHLHE40	FB:FBgn0032741	Sidpn	Yes	Yes	2	9
HGNC:16617	BHLHE41	FB:FBgn0032741	Sidpn	Yes	Yes	2	9
HGNC:19351	BICC1	FB:FBgn0000182	BicC	Yes	Yes	8	9
HGNC:1049	BICD1	FB:FBgn0000183	BicD	Yes	Yes	8	9
HGNC:17208	BICD2	FB:FBgn0000183	BicD	Yes	No	7	9
HGNC:28095	BICDL1	FB:FBgn0052137	CG32137	Yes	Yes	8	9
HGNC:33584	BICDL2	FB:FBgn0052137	CG32137	Yes	No	3	9
HGNC:21111	BICRAL	FB:FBgn0039633	Bicra	Yes	Yes	3	9
HGNC:1052	BIN1	FB:FBgn0027356	Amph	Yes	Yes	8	9
HGNC:1053	BIN2	FB:FBgn0027356	Amph	Yes	No	7	9
HGNC:590	BIRC2	FB:FBgn0260635	Diap1	No	Yes	5	9
HGNC:590	BIRC2	FB:FBgn0015247	Diap2	Yes	Yes	8	9
HGNC:591	BIRC3	FB:FBgn0260635	Diap1	No	Yes	5	9
HGNC:591	BIRC3	FB:FBgn0015247	Diap2	Yes	Yes	8	9
HGNC:593	BIRC5	FB:FBgn0264291	Det	Yes	Yes	6	9
HGNC:13516	BIRC6	FB:FBgn0266717	Bruce	Yes	Yes	8	9
HGNC:13702	BIRC7	FB:FBgn0260635	Diap1	Yes	No	3	9
HGNC:13702	BIRC7	FB:FBgn0015247	Diap2	Yes	No	3	9
HGNC:14878	BIRC8	FB:FBgn0260635	Diap1	Yes	No	4	9
HGNC:1055	BLCAP	FB:FBgn0040239	bc10	Yes	Yes	9	9
HGNC:1057	BLK	FB:FBgn0262733	Src64B	Yes	No	3	9
HGNC:1058	BLM	FB:FBgn0002906	Blm	Yes	Yes	7	9
